match_id,home_team,away_team,date,season,temporal_weight,home_form_win_rate,home_form_draw_rate,home_form_goals_scored,home_form_goals_conceded,away_form_win_rate,away_form_draw_rate,away_form_goals_scored,away_form_goals_conceded,home_overall_win_rate,away_overall_win_rate,h2h_matches,h2h_home_win_rate,h2h_draw_rate,h2h_avg_goals,ref_avg_yellow,ref_avg_red,odds_home,odds_draw,odds_away,odds_over25,target_result,target_home_goals,target_away_goals,target_total_goals,target_home_cards,target_away_cards,target_total_cards
461,Man United,West Brom,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.34,5.34,9.21,1.64,H,1,0,1,1,1,2
462,Fulham,Everton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.93,3.79,1.9,1.75,A,2,3,5,2,0,2
463,Sheffield United,West Ham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.06,3.26,2.43,2.11,A,0,1,1,0,0,0
464,Leeds,Arsenal,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.13,3.7,2.21,1.66,D,0,0,0,3,1,4
465,Liverpool,Leicester,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.9,3.92,3.82,1.59,H,3,0,3,0,2,2
466,Burnley,Crystal Palace,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.79,3.06,2.8,2.44,H,1,0,1,2,0,2
467,Wolves,Southampton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.32,3.25,3.27,2.23,D,1,1,2,2,0,2
468,Crystal Palace,Newcastle,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.15,3.21,3.74,2.34,A,0,2,2,2,2,4
469,Brighton,Liverpool,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.32,4.19,1.62,1.58,D,1,1,2,2,1,3
470,Man City,Burnley,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.17,7.84,16.81,1.45,H,5,0,5,0,0,0
471,Everton,Leeds,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.02,3.72,3.57,1.62,A,0,1,1,1,2,3
472,West Brom,Sheffield United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.6,3.17,2.9,2.28,H,1,0,1,2,3,5
473,Southampton,Man United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.8,3.57,2.0,1.81,A,2,3,5,1,0,1
474,Chelsea,Tottenham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.1,3.52,3.53,1.76,D,0,0,0,4,2,6
475,Arsenal,Wolves,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.13,3.28,3.72,2.31,A,1,2,3,3,4,7
476,Leicester,Fulham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.54,4.35,6.15,1.73,A,1,2,3,0,2,2
477,West Ham,Aston Villa,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.32,3.57,3.01,1.71,H,2,1,3,1,1,2
478,Burnley,Everton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.02,3.5,1.97,2.01,D,1,1,2,0,0,0
479,Man City,Fulham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.12,9.74,21.84,1.3,H,2,0,2,0,0,0
480,West Ham,Man United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.62,3.57,2.05,1.74,A,1,3,4,0,0,0
481,Chelsea,Leeds,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.54,4.5,5.82,1.5,H,3,1,4,0,2,2
482,West Brom,Crystal Palace,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.9,3.21,2.58,2.21,A,1,5,6,3,2,5
483,Sheffield United,Leicester,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.86,3.49,2.01,2.01,A,1,2,3,1,3,4
484,Tottenham,Arsenal,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.01,3.54,3.79,1.92,H,2,0,2,1,2,3
485,Liverpool,Wolves,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.52,4.25,6.59,1.75,H,4,0,4,1,1,2
486,Brighton,Southampton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.52,3.36,2.86,1.94,A,1,2,3,3,3,6
487,Leeds,West Ham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.18,3.67,3.2,1.58,A,1,2,3,1,2,3
488,Wolves,Aston Villa,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.34,3.27,3.21,2.05,A,0,1,1,2,5,7
489,Newcastle,West Brom,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.51,3.25,2.95,2.19,H,2,1,3,2,3,5
490,Man United,Man City,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.39,4.16,1.74,1.65,D,0,0,0,1,1,2
491,Everton,Chelsea,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.36,4.12,1.75,1.6,H,1,0,1,2,3,5
492,Southampton,Sheffield United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.72,3.83,4.95,1.99,H,3,0,3,0,1,1
493,Crystal Palace,Tottenham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.71,3.75,1.76,1.9,D,1,1,2,1,1,2
494,Fulham,Liverpool,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,8.44,5.66,1.34,1.42,D,1,1,2,3,1,4
495,Arsenal,Burnley,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.54,4.22,6.42,1.9,A,0,1,1,3,1,4
496,Leicester,Brighton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.03,3.49,3.76,1.91,H,3,0,3,2,1,3
497,Wolves,Chelsea,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.44,3.79,1.68,2.06,H,2,1,3,2,2,4
498,Man City,West Brom,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.12,9.96,22.77,1.35,D,1,1,2,2,3,5
499,Arsenal,Southampton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.25,3.47,3.19,1.8,D,1,1,2,2,3,5
500,Leeds,Newcastle,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.76,3.89,4.49,1.74,H,5,2,7,3,1,4
501,Leicester,Everton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.2,3.55,3.22,1.69,A,0,2,2,2,3,5
502,Fulham,Brighton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.9,3.28,2.51,2.05,D,0,0,0,1,0,1
503,Liverpool,Tottenham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.79,3.84,4.44,1.66,H,2,1,3,0,2,2
504,West Ham,Crystal Palace,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.1,3.4,3.64,1.97,D,1,1,2,0,2,2
505,Aston Villa,Burnley,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.74,3.84,4.73,1.85,D,0,0,0,1,1,2
506,Sheffield United,Man United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,7.14,4.54,1.46,1.83,A,2,3,5,3,2,5
507,Crystal Palace,Liverpool,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.2,4.45,1.52,1.62,A,0,7,7,1,0,1
508,Southampton,Man City,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.48,4.63,1.48,1.57,A,0,1,1,2,2,4
509,Everton,Arsenal,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.42,3.44,2.93,1.84,H,2,1,3,1,3,4
510,Newcastle,Fulham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.58,3.25,2.87,2.14,D,1,1,2,1,3,4
511,Brighton,Sheffield United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.69,3.72,5.43,2.22,D,1,1,2,1,6,7
512,Tottenham,Leicester,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.08,3.48,3.62,1.78,A,0,2,2,2,2,4
513,Man United,Leeds,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.71,4.23,4.49,1.5,H,6,2,8,1,0,1
514,West Brom,Aston Villa,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.69,3.7,1.99,1.75,A,0,3,3,2,2,4
515,Burnley,Wolves,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.61,3.13,2.23,2.56,H,2,1,3,2,1,3
516,Chelsea,West Ham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.49,4.63,6.29,1.55,H,3,0,3,0,0,0
517,Leicester,Man United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.01,3.55,2.32,1.68,D,2,2,4,2,1,3
518,Aston Villa,Crystal Palace,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.94,3.75,3.8,1.77,H,3,0,3,2,4,6
519,Fulham,Southampton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.19,3.32,2.32,1.96,D,0,0,0,2,0,2
520,Arsenal,Chelsea,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.06,3.59,1.93,1.91,H,3,1,4,2,1,3
521,Man City,Newcastle,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.12,9.31,23.28,1.36,H,2,0,2,2,2,4
522,Sheffield United,Everton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.2,3.59,1.9,1.95,A,0,1,1,2,4,6
523,Leeds,Burnley,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.75,3.98,4.5,1.6,H,1,0,1,0,3,3
524,West Ham,Brighton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.37,3.32,3.11,1.94,D,2,2,4,0,0,0
525,Liverpool,West Brom,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.13,9.05,20.61,1.36,D,1,1,2,0,1,1
526,Wolves,Tottenham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.62,3.28,2.16,2.2,D,1,1,2,4,1,5
527,Crystal Palace,Leicester,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.81,3.52,2.01,1.88,D,1,1,2,0,1,1
528,Chelsea,Aston Villa,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.69,4.18,4.72,1.55,D,1,1,2,3,1,4
529,Brighton,Arsenal,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.22,3.38,2.29,2.04,A,0,1,1,2,0,2
530,Burnley,Sheffield United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.41,3.15,3.22,2.43,H,1,0,1,1,2,3
531,Southampton,West Ham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.19,3.48,3.33,1.9,D,0,0,0,3,1,4
532,West Brom,Leeds,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.59,3.67,2.03,1.61,A,0,5,5,0,1,1
533,Man United,Wolves,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.55,4.21,6.1,1.92,H,1,0,1,1,1,2
534,Newcastle,Liverpool,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,9.81,5.93,1.29,1.5,D,0,0,0,2,3,5
535,Everton,West Ham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.15,3.44,3.5,1.96,A,0,1,1,2,0,2
536,Man United,Aston Villa,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.74,4.14,4.42,1.54,H,2,1,3,4,0,4
537,Tottenham,Leeds,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.8,4.05,4.15,1.44,H,3,0,3,3,1,4
538,Crystal Palace,Sheffield United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.01,3.4,3.93,2.25,H,2,0,2,1,3,4
539,Brighton,Wolves,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.66,3.15,2.85,2.43,D,3,3,6,2,1,3
540,West Brom,Arsenal,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.78,4.01,1.61,1.84,A,0,4,4,1,2,3
541,Newcastle,Leicester,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.19,3.97,1.67,1.86,A,1,2,3,0,2,2
542,Chelsea,Man City,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.01,3.66,2.24,1.72,A,1,3,4,3,1,4
543,Southampton,Liverpool,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.89,4.24,1.65,1.63,H,1,0,1,1,3,4
544,Sheffield United,Newcastle,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.49,3.11,3.13,2.5,H,1,0,1,2,4,6
545,Burnley,Man United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,7.03,4.56,1.47,1.71,A,0,1,1,1,2,3
546,Wolves,Everton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.5,3.12,3.1,2.39,A,1,2,3,2,2,4
547,Man City,Brighton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.18,7.48,15.78,1.48,H,1,0,1,0,2,2
548,Tottenham,Fulham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.4,4.91,7.98,1.68,D,1,1,2,1,2,3
549,Arsenal,Crystal Palace,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.55,4.1,6.37,1.87,D,0,0,0,1,1,2
550,Wolves,West Brom,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.61,3.67,6.71,2.28,A,2,3,5,2,1,3
551,Leeds,Brighton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.17,3.57,3.31,1.62,A,0,1,1,1,1,2
552,West Ham,Burnley,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.84,3.49,4.69,2.1,H,1,0,1,2,1,3
553,Fulham,Chelsea,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.3,4.21,1.55,1.77,A,0,1,1,3,3,6
554,Leicester,Southampton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.8,3.72,4.58,1.88,H,2,0,2,2,2,4
555,Sheffield United,Tottenham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.96,3.73,1.65,2.04,A,1,3,4,4,0,4
556,Liverpool,Man United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.97,3.84,3.65,1.68,D,0,0,0,2,1,3
557,Man City,Crystal Palace,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.17,7.67,17.03,1.49,H,4,0,4,0,0,0
558,Arsenal,Newcastle,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.44,4.61,7.54,1.79,H,3,0,3,0,0,0
559,West Ham,West Brom,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.58,4.08,6.09,1.89,H,2,1,3,0,1,1
560,Leicester,Chelsea,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.9,3.41,2.49,1.89,H,2,0,2,1,3,4
561,Man City,Aston Villa,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.25,6.21,11.36,1.48,H,2,0,2,0,2,2
562,Fulham,Man United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.05,4.31,1.55,1.73,A,1,2,3,3,1,4
563,Liverpool,Burnley,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.2,7.05,14.89,1.52,A,0,1,1,2,1,3
564,Aston Villa,Newcastle,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.5,4.53,6.37,1.69,H,2,0,2,0,3,3
565,Crystal Palace,West Ham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.16,3.27,2.39,2.2,A,2,3,5,0,0,0
566,Newcastle,Leeds,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.83,3.83,1.93,1.67,A,1,2,3,1,3,4
567,Southampton,Arsenal,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.49,3.6,2.09,1.78,A,1,3,4,1,2,3
568,West Brom,Man City,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,15.44,7.06,1.2,1.57,A,0,5,5,2,0,2
569,Burnley,Aston Villa,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.84,3.53,2.0,1.9,H,3,2,5,1,0,1
570,Chelsea,Wolves,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.62,4.08,5.53,1.94,D,0,0,0,1,1,2
571,Brighton,Fulham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.06,3.38,3.82,2.17,D,0,0,0,2,1,3
572,Everton,Leicester,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.83,3.25,2.61,2.03,D,1,1,2,1,1,2
573,Man United,Sheffield United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.28,5.94,10.6,1.66,A,1,2,3,1,1,2
574,Tottenham,Liverpool,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.22,3.54,2.22,1.8,A,1,3,4,1,2,3
575,Everton,Newcastle,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.59,3.95,6.27,1.99,A,0,2,2,3,4,7
576,Crystal Palace,Wolves,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.96,3.1,2.61,2.46,H,1,0,1,1,2,3
577,Man City,Sheffield United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.13,8.75,21.73,1.49,H,1,0,1,0,3,3
578,West Brom,Fulham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.33,3.19,2.32,2.18,D,2,2,4,1,0,1
579,Arsenal,Man United,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.86,3.4,2.51,1.82,D,0,0,0,1,3,4
580,Southampton,Aston Villa,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.86,3.59,2.41,1.7,A,0,1,1,1,0,1
581,Chelsea,Burnley,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.34,5.15,9.64,1.74,H,2,0,2,0,1,1
582,Leicester,Leeds,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.82,4.02,4.11,1.61,A,1,3,4,0,3,3
583,West Ham,Liverpool,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.39,3.99,1.77,1.65,A,1,3,4,2,0,2
584,Brighton,Tottenham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.12,3.36,2.35,2.04,H,1,0,1,2,1,3
585,Sheffield United,West Brom,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.05,3.3,3.99,2.28,H,2,1,3,2,1,3
586,Wolves,Arsenal,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.63,3.29,2.17,2.27,H,2,1,3,3,4,7
587,Man United,Southampton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.44,4.73,7.22,1.58,H,9,0,9,2,5,7
588,Newcastle,Crystal Palace,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.91,3.15,2.63,2.26,A,1,2,3,1,3,4
589,Burnley,Man City,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,14.33,6.54,1.22,1.63,A,0,2,2,2,1,3
590,Fulham,Leicester,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.0,3.49,1.97,2.0,A,0,2,2,3,1,4
591,Leeds,Everton,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.47,3.63,2.75,1.65,A,1,2,3,2,3,5
592,Aston Villa,West Ham,,2021,0.66555796875,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.21,3.43,3.33,1.7,A,1,3,4,1,1,2
